"","GSM559619","GSM559623","GSM559624","GSM559628","GSM559616","GSM559617","GSM559618","GSM559620","GSM559621","GSM559622","GSM559625","GSM559626","GSM559627","GSM559629","GSM559630","GSM559631","GSM559632","GSM559633","GSM559634","GSM559635"
"LSM5",6.35834333333333,6.61711333333333,6.33361333333333,6.50226333333333,7.50549333333333,8.44098333333333,6.98363,7.68973333333333,6.43656333333333,7.02095333333333,7.31787333333333,8.27822,9.01658666666667,7.90967666666667,8.1659,6.69620333333333,7.53005,7.00659333333333,7.21093333333333,5.05017666666667
"NBN",6.421802,7.369966,6.908864,7.161632,7.99583,7.562724,6.905416,7.317184,6.077064,7.693116,6.927572,7.215268,7.741384,7.615428,6.657564,6.006832,6.60471,5.36412,6.337412,5.923606
"EPM2AIP1",7.43728,7.04455,7.59863333333333,7.41965,6.96376333333333,9.32032333333333,7.44382,8.75517666666667,8.75805666666667,8.18270666666667,6.38304333333333,6.77133666666667,6.97227666666667,8.50702666666667,8.87343,8.49616,8.33854333333333,8.22601666666667,9.02293333333333,6.62856
"CD97",6.75826,6.84841,6.71157,5.57817,3.21016,4.44688,4.26332,3.48972,3.86453,3.53743,4.99152,3.77162,4.44496,5.47057,3.57174,3.65472,5.21061,3.70409,5.68613,3.64235
"MSH6",5.98405333333333,5.67524,5.23639666666667,5.692,6.61612,6.18487333333333,5.82059333333333,6.62989666666667,5.56701,6.74084333333333,5.00034,5.94433,6.62934,5.44765,5.44058,5.67786,6.65259,5.69979333333333,6.18612666666667,3.40486333333333
"ADM",11.2552,11.848,11.5244,12.2446,7.30669,8.68004,9.94425,8.49137,8.0139,9.13665,12.5794,9.69408,10.1702,5.76231,8.72714,9.81407,8.50018,5.9801,7.14492,5.70949
"ARHGEF11",3.95325666666667,4.31727,4.20627666666667,4.19034666666667,4.13777333333333,4.32244666666667,4.63986666666667,4.48159333333333,3.90711666666667,4.41021,4.3679,3.93617,4.06175333333333,4.08220333333333,3.74898333333333,3.82432,5.01349333333333,4.24780333333333,5.20320666666667,4.20482
"FAM20B",8.290545,8.871985,8.73108,8.508985,8.19772,8.64173,8.02766,8.116765,6.854835,9.55763,7.68553,7.71459,8.432405,7.78296,6.290385,7.444135,8.03592,7.555625,8.321805,6.530985
"S100A8",10.08169,7.49358,6.25853,6.01599,5.81852,4.87204,11.378855,11.42616,5.80592,5.03416,11.464775,4.473795,4.6571,5.082565,5.160305,5.128465,5.200625,4.544045,5.7835,5.364005
"HSPE1-MOB4 /// MOB4",9.01267,9.06809,8.13431,8.66635,9.54598,9.08085,9.15389,9.6571,8.61137,10.0629,8.90801,8.62202,9.59036,9.08192,9.3476,8.95725,9.37827,7.80414,9.33107,6.92434
"MOB4",9.23495,9.27039,8.65978,8.95191,8.56151,9.50323,9.29429,9.67771,8.79358,10.0576,9.08131,8.92896,9.28255,8.8592,9.08131,8.94795,9.43521,8.50874,9.08131,8.22844
"ANK2",6.8976925,6.59094,5.5216375,6.25414,3.4917075,3.8231825,3.9498025,3.327015,4.589655,3.8825575,3.2618975,3.3157225,3.144435,4.196105,4.2520175,4.62846,3.8778525,4.2834925,3.6525775,4.4559625
"PLAGL2",4.42772,3.769035,3.97954,4.052985,5.340465,4.217335,4.346195,4.903215,3.96172,4.15086,4.01219,3.572785,4.3177,3.768845,4.496585,4.126435,4.31883,3.988755,4.20265,2.725815
"NBAS",4.67197666666667,4.59674333333333,4.95789666666667,4.67684666666667,4.65542,4.41529666666667,4.46255,4.49577333333333,4.69502,4.79917,4.72036666666667,4.37289666666667,4.15442666666667,4.42914666666667,4.40911333333333,4.71346666666667,4.52665333333333,4.62118666666667,4.47502666666667,4.62940666666667
"PIN1",7.80581,7.89147,8.93628,8.36653,7.6624,8.94373,8.06034,8.36852,7.24515,8.36852,8.92904,8.92106,8.88569,8.28332,8.39242,7.51527,9.07022,8.39789,8.63737,6.63263
"PHF1",6.02934,5.54096,5.90054,6.06362,5.321705,5.32501,6.091575,5.379565,6.25969,5.5526,6.24677,5.920985,5.39962,5.84856,5.808795,6.069945,5.99137,6.115415,6.56768,5.99933
"DDT /// DDTL",8.1682,9.11805,8.72085,9.03617,7.07874,8.22689,8.69831,9.00731,7.95931,9.00443,9.75557,9.85691,9.12871,8.07357,7.90314,7.80586,7.30112,7.30538,7.1091,2.73266
"SUCLA2",9.31069,10.388,9.84955,10.6416,8.45252,9.16508,8.78827,8.66532,8.13317,8.94037,7.30168,7.50811,8.8512,8.60439,8.95274,9.50463,8.79592,7.67686,8.70903,5.74961
"BIN1",6.857254,6.356708,7.546802,7.072268,3.076944,5.191388,5.110684,3.941742,5.443422,3.566604,7.260932,3.513768,3.215462,5.001862,3.85845,4.67735,5.200256,3.846396,4.779838,4.079112
"YES1",7.20353333333333,7.25199333333333,6.96989,7.44581666666667,7.66433333333333,7.42128,7.32562666666667,9.60408,7.03273,7.17195,6.74325666666667,7.29315666666667,8.06970333333333,6.83646666666667,7.26012333333333,7.48375,6.69120333333333,5.77241666666667,6.27174,6.15642
"HK2",8.87185,8.88551,8.93094,10.5487,8.03767,6.55041,7.64612,9.00826,6.35129,9.34464,9.63207,8.41531,9.36535,5.94382,8.20491,10.0356,8.64002,9.6583,6.29962,6.7356
"SOX9",6.37456,4.64852,5.70903,4.68314,11.7,10.07219,9.205175,9.487365,7.74701,8.74003,9.66228,4.45255,4.546835,5.911475,7.865175,7.247835,6.60096,6.48549,5.866705,6.39038
"RRP7A",5.10568,5.01429,5.44036333333333,4.59501333333333,6.44743666666667,5.08571,5.95786666666667,5.80643666666667,4.04640333333333,5.59595333333333,6.67198333333333,6.25824,6.24252,5.13050666666667,4.94276,3.51305333333333,5.94468333333333,5.56572333333333,4.86278,3.89750666666667
"RRP7A /// RRP7B",2.999375,3.087435,3.281385,3.01032,4.462495,3.27094,3.71559,4.133135,3.249135,4.18697,3.50504,3.400045,3.178375,3.296255,2.9912,3.22374,3.301615,3.70274,3.296555,4.501585
"ZMPSTE24",10.2667,9.72415,9.86768,9.79922,10.234,10.1425,10.8203,10.7332,9.81983,10.1384,10.217,9.61087,10.1255,9.95274,10.2243,9.7,11.3943,9.89747,10.7637,8.17249
"NDUFV2",9.35167,10.1111,9.38233,9.57249,8.53691,10.1317,10.1861,9.13227,8.3691,10.1901,9.47538,8.60538,9.30295,9.33237,9.29199,8.81442,10.4057,7.67576,8.95854,5.27298
"ETFB",9.88842,10.4344,10.7165,10.7846,8.22263,9.30592,9.09398,8.47583,8.15599,8.15076,9.11933,10.1285,10.071,7.51572,8.65241,9.27901,8.88784,7.2503,8.13123,5.07124
"FPGS",6.09153,5.74122,6.74067,6.24683,5.54019,5.95829,6.94551,6.69392,6.05914,5.73712,7.18973,6.57011,5.85369,5.9688,5.44033,5.8137,6.56596,6.31913,6.59234,6.14236
"BTBD3",7.91524,7.71875,7.76062,8.35444,8.85519,7.74825,7.76303,7.50535,7.81327,7.77122,7.58601,10.7476,11.3099,6.62669,8.07484,7.78512,8.12259,4.26365,7.76303,6.11973
"GYPC",10.2642,10.182,11.0635,10.527,5.8735,6.70448,8.85229,6.22655,9.11055,6.80546,7.34677,6.7894,5.97833,8.78338,6.82676,8.18589,8.04763,7.77768,7.85978,7.77768
"IL1R1",7.59415,7.87791,6.94041,7.7009,5.522855,5.380495,6.722345,4.923305,6.213635,5.34376,6.18944,4.55286,4.683765,6.178365,7.06366,6.674525,5.88138,5.825505,6.10361,4.81541
"FHL2",9.86582,7.96055,8.54484,8.11874,6.82662,8.48384,10.1222,8.30043,9.75207,6.32204,9.41355,5.18986,4.56985,7.63764,9.16957,8.68886,8.78337,6.47467,9.57944,7.19458
"CRYZ",8.42215,8.90601,8.70975,9.14758,8.68936,9.82534,8.51671,7.80081,8.21027,9.91057,8.96821,7.21033,8.3492,9.67471,9.91862,8.6733,8.49523,7.03018,8.84762,5.60183
"ADAM12",5.87848,5.791574,5.780894,5.35121,3.755818,4.741892,6.263342,4.876822,7.473074,5.038544,5.260724,5.194086,5.766486,5.297364,6.164002,6.01133,5.568982,5.425036,5.268028,4.614524
"C1QB",11.4849,11.0458,11.481,8.86996,7.24225,7.8206,9.937,8.69485,7.84906,8.39437,8.48713,4.86346,4.96683,9.82444,8.26698,7.81275,9.55521,7.3883,9.65778,3.85795
"UBE2C",6.86814,4.46571,4.10818,4.68634,11.1267,8.41586,9.30519,8.99793,6.09056,11.2528,8.98081,10.1795,9.91483,8.07875,6.92727,5.89763,8.54523,9.40277,7.65418,5.68615
"ARFGEF1",6.99863333333333,7.56068666666667,6.75058,7.15553,8.64351,8.78627666666667,7.37811,7.70079333333333,6.93423333333333,10.34625,7.10984666666667,7.16205,7.65183666666667,7.53856,7.58338666666667,6.88961666666667,7.7539,6.13346,8.05391333333333,6.2149
"HCLS1",8.98793,9.73228,9.06374,8.72691,5.74948,7.77166,8.59062,7.43486,7.79256,6.52336,7.45627,5.15957,5.45678,9.59641,8.00285,6.93124,8.28063,6.11155,9.43625,5.43602
"PTPN9",4.06361666666667,4.01949666666667,4.14325,4.18092,4.10243666666667,4.14428333333333,4.31761333333333,4.76323666666667,4.50841,4.90434333333333,4.42036333333333,4.70859333333333,4.81518,4.16771333333333,4.43771333333333,4.24376333333333,4.51584,3.98277666666667,4.22168333333333,4.23765666666667
"MUT",8.48296,9.022325,8.8383,9.636805,8.4536,8.787205,8.155615,8.914825,8.17756,9.340665,7.50192,8.03454,8.50035,8.14125,9.152825,8.80564,8.59895,8.018635,8.43112,7.66564
"ARMC2-AS1 /// ATP5J2",11.6595,11.4041,11.34,11.1568,12.0207,11.8524,12.1635,12.0556,10.7059,12.0856,12.3553,12.9813,13.1522,11.7456,11.9558,11.139,11.7469,10.9104,10.7805,6.55313
"KIF13B",6.65313,6.9401,7.11328,7.81146,5.53816,7.24547,5.70099,7.2521,6.17526,4.91437,9.71912,5.49,4.74815,5.8415,7.9632,6.9454,6.81457,8.69402,6.53334,5.69927
"RFX5",7.87535,7.38872,7.353285,6.94648,8.14699,7.91619,7.806495,7.75902,6.9073,8.226625,7.71496,6.574915,7.149975,8.50502,8.566515,7.134725,8.678885,7.25567,9.38348,6.74105
"CAPN6",3.15233333333333,2.53719333333333,3.35572333333333,3.69613,2.43966666666667,2.34979333333333,2.56562333333333,2.40020333333333,5.45749666666667,2.50012,2.50542666666667,2.63697,2.54755666666667,2.54675,3.03141,3.90951333333333,2.46472333333333,2.62299666666667,2.43070333333333,2.73503666666667
"GSTA4",7.999225,7.403725,7.789115,8.27711,9.35688,6.877885,8.68237,9.424535,8.15115,7.44141,7.997535,7.714475,8.367385,6.00886,7.34984,7.52693,9.36676,6.2787,7.56356,6.70112
"DYRK2",5.946785,5.820715,5.8168775,5.7264875,10.57962,5.9440325,6.679185,5.45693,5.933585,7.6375525,4.8438325,4.312635,5.1036175,6.215005,6.4097675,5.7392825,5.8092225,5.6005975,5.6387525,5.647305
"MPP1",9.0633,9.20846,8.38597,8.15497,6.09991,8.49704,7.08815,6.06629,6.99883,6.41612,6.84907,4.38538,5.35825,5.62488,8.10161,8.10206,8.16537,5.81542,7.60419,4.73416
"RHOBTB3",7.00395666666667,8.32881833333333,7.64811166666667,8.07320833333333,6.82582833333333,5.34561166666667,6.640865,6.70649,6.62144,5.322605,6.24715,7.05862833333333,7.82407,5.97590333333333,6.08967333333333,6.64076,7.81547833333333,6.222025,5.92266166666667,6.49093833333333
"CREBZF",5.53818166666667,5.69954166666667,4.894245,5.65672,5.37049166666667,6.508755,5.96179166666667,5.87604333333333,5.52754833333333,7.11602833333333,4.99082833333333,4.23054,4.71255166666667,5.80397166666667,6.02646166666667,5.45515833333333,5.58058833333333,5.20793166666667,6.12203166666667,5.081595
"SIAH1",6.68001666666667,7.29628333333333,6.45756333333333,7.32256,7.02262,7.03995333333333,7.01263,6.54749,6.14943666666667,6.77525333333333,6.25236333333333,5.03004666666667,6.25126333333333,6.60591,6.14097666666667,6.18302666666667,5.84885,5.51779333333333,6.59104333333333,5.67731333333333
"ACOT1 /// ACOT2",8.82125,10.6667,10.2534,11.0022,5.62235,8.08737,6.52643,6.17869,6.30833,5.12539,5.81404,5.40634,5.87126,7.28765,7.10769,8.00004,8.00983,6.48342,5.78168,3.57178
"HLTF",8.83534,9.47326,8.91438,9.28258,9.63564,10.2539,8.49998,10.1029,8.87524,10.5115,7.73058,8.24018,9.24607,9.02865,9.01969,9.12154,9.08892,8.54047,9.24067,8.08661
"BAG5",5.59061,5.59549333333333,6.06569333333333,6.69578,5.99293,6.12145,6.24539666666667,6.39141666666667,5.22876333333333,7.04831666666667,4.82784666666667,4.83990666666667,5.02700333333333,5.25686666666667,5.90115333333333,5.4869,5.77563333333333,5.42070666666667,5.19343666666667,4.10156666666667
"ARNT2",3.18925,2.37532,2.83817,2.33548,4.6854,4.92412,2.80893,2.25528,2.55328,3.3424,2.55668,7.0267,7.63675,4.7154,5.44885,2.61161,6.01084,9.0481,6.83936,2.64055
"TRAF3IP2",5.18644,4.9749,4.91258,5.109675,4.47185,4.312425,5.1007,7.81817,4.74875,4.085635,5.629615,4.593,5.290825,4.394905,5.34406,4.87999,5.236625,4.426525,4.297145,4.586475
"RGS1",5.72509,6.22212333333333,4.53005333333333,4.11287,6.03253666666667,6.54309,6.72872,5.67740666666667,4.07645333333333,6.16075,6.43181666666667,5.03422333333333,5.75716333333333,7.57974333333333,7.67236,6.88225,6.9773,6.43377,6.94863666666667,4.4494
"PYGL",11.1138,12.2212,11.7738,12.5887,4.78618,6.54858,7.82898,5.27227,5.95651,7.29961,7.63617,8.60287,9.31821,8.04216,9.28219,10.8811,9.37034,9.90353,6.51485,5.91836
"STARD3",7.21804,5.64731,6.40078,5.80018,6.03336,5.86226,9.52834,10.4566,6.25277,5.60851,6.12991,5.6534,5.65714,5.73432,5.44588,5.38317,6.7369,6.15248,6.76896,5.76036
"C7",6.702735,6.966075,5.31586,5.52043,3.667015,4.536625,5.767665,3.583775,4.732925,4.06221,3.675465,3.871485,3.70308,7.151085,6.340665,5.05292,4.23283,4.48261,3.575595,4.38917
"ILVBL",5.3246,5.23473333333333,6.02940333333333,6.26717666666667,4.90222333333333,5.99613666666667,5.23759333333333,6.88686,4.36819,6.30971666666667,7.17707666666667,5.49144333333333,5.51340333333333,4.78996,4.21897666666667,4.58712333333333,5.95355333333333,5.14680666666667,5.35891,4.25861666666667
"POLD4",6.93455,6.94675,7.37131,6.57331,5.50106,8.43305,7.09847,7.02728,5.80211,7.30966,8.66333,6.05821,6.51021,7.3565,5.19686,5.67165,7.99029,7.5305,7.29197,5.43664
"LOXL2",3.9843075,4.20328,4.1552225,4.1739725,3.39386,3.4632325,3.964425,3.50504,4.0549225,3.9491725,4.2249825,3.36192,3.420835,3.375595,4.0633475,4.0793825,3.70829,3.6987775,3.529105,3.514935
"STMN2",2.81565,2.667755,8.00981,3.5331,2.741215,4.90971,2.47166,2.575655,5.685535,2.764645,3.374295,3.050225,2.961055,3.07854,3.057815,3.20645,3.592565,3.043875,2.197625,3.155435
"AMOTL2",10.5154,10.8444,10.6473,11.1964,5.54182,9.43731,9.28651,7.49721,8.285,8.05964,7.80797,6.53403,7.0277,7.32509,8.50539,9.06125,9.27986,7.18161,7.59962,6.31811
"MEF2D",4.12004333333333,3.68428666666667,4.14768333333333,3.86015666666667,3.51942333333333,3.86598,4.36123666666667,3.63008666666667,4.04496333333333,3.66308333333333,4.25762333333333,3.50314,3.59539333333333,3.72387666666667,3.95866,3.88364666666667,4.84677333333333,4.17853,4.60021333333333,3.63962333333333
"LYPLA1",8.99661,9.03762,8.28609,8.28765,11.24345,10.319755,10.2777,9.758625,8.408455,11.19595,10.60685,9.17255,9.75746,9.82251,8.88209,8.34904,8.268385,8.000345,9.481575,7.50395
"BCAM",5.850875,5.693865,6.43866,6.388725,4.75658,7.23308,6.41965,6.411565,6.52493,6.194395,6.06592,5.943515,5.48045,7.027945,6.62764,6.634515,7.5771,6.79955,7.72301,6.836155
"STAT5A",8.28153,8.4939,9.24698,10.0062,7.73831,7.37299,6.73154,5.72561,7.69711,5.86781,5.36207,5.14583,4.63033,7.05258,7.50785,8.37313,7.37299,5.766,7.85855,5.67669
"IMPA1",9.15179,9.14206,8.49299,8.91635,9.52606,9.95449,9.05842,8.97728,9.13291,10.4635,8.83112,8.28019,8.85629,9.12634,9.52549,9.84452,8.88735,8.64022,9.48011,9.45403
"RPL23A",15.1039,14.8006,14.9018,14.9838,15.3098,14.8886,14.9867,15.3198,15.2589,14.9596,14.953,14.5479,14.6065,14.9679,15.1103,15.0263,14.958,14.8908,15.0395,13.6041
"ECD",7.43398,7.98081,7.36717,7.83812,7.55783,6.97034,7.52906,8.00247,7.32312,7.26546,7.72994,7.27955,7.08765,7.61402,7.76623,7.56885,8.2571,7.76598,7.52906,7.42863
"SGSM3",5.48926666666667,5.07706333333333,5.38044333333333,5.03643,5.87570666666667,5.30327333333333,6.80675,5.89659,5.50358,5.30863333333333,6.16782333333333,7.54865,7.23761,5.72840666666667,5.52009666666667,4.66212666666667,5.98955666666667,5.62512,5.78205333333333,4.27157
"SSX2IP",5.31939833333333,3.99426166666667,4.29932333333333,3.78065166666667,6.69926833333333,5.73811166666667,5.85363,6.13875,6.28791666666667,5.91567666666667,5.86514833333333,6.962375,7.21842333333333,5.877285,6.540215,6.001475,6.77648166666667,6.01150166666667,5.53663833333333,6.380715
"SLPI",10.4159,7.58834,6.46714,5.32784,10.1878,2.80739,12.4894,8.20303,8.86722,4.46613,14.6508,8.87722,8.69029,8.25871,10.5017,8.76701,8.74381,6.59777,2.91541,3.51428
"RNASEH2A",6.07072,4.85483,4.77606,4.88102,9.11652,8.27169,7.58963,7.75519,5.56215,8.34596,7.22318,8.2742,8.09396,6.64845,6.25586,5.38146,8.40501,7.5458,7.02604,4.29521
"NOP16",5.397935,5.14226,5.15679,5.0770475,5.885345,5.218385,5.84094,4.58523,5.094985,6.0402125,5.725195,5.5312375,5.5750825,5.237735,5.0505,4.9153225,5.20324,4.73852,5.1908025,4.831095
"C5orf15",6.02939,6.026345,6.0098,6.01689,5.694905,5.889515,5.81701,5.399755,6.118215,7.333365,5.816965,5.721215,5.993285,6.4173,6.072975,6.03146,6.26471,5.790435,6.221895,5.07699
"NAA10",7.91233,8.23953,8.6797,8.00284,8.23771,9.13118,8.3588,7.38186,8.08434,7.74367,9.23248,8.93349,8.88473,8.13997,8.88226,8.49219,9.1293,8.83612,8.81769,3.20677
"ZBTB5",7.39536,6.50766,6.94776,7.21714,8.99233,7.53153,7.52164,7.14728,8.24797,7.44718,6.68845,6.96634,7.43401,7.45202,8.09918,7.87517,8.07352,7.69566,8.23363,6.63627
"MVD",1.95042,1.95379,1.99028,1.99189,2.01123,1.99081,2.1693,3.53596,1.99232,2.01363,2.01424,2.03607,1.98733,2.01363,1.99574,2.01363,1.96314,2.10731,3.54259,2.36691
"CYBA",6.55653,6.22008,7.112665,5.70098,6.784115,7.09486,7.61441,6.518605,4.864755,7.85647,7.285625,5.439925,5.249265,7.42602,3.62498,4.973735,6.34209,5.430535,7.52026,4.71766
"PTPRN2",3.72492333333333,3.57018333333333,3.55332666666667,3.53469333333333,2.34349,4.16083333333333,2.62406666666667,2.27234666666667,2.56067,3.21630666666667,4.94257666666667,3.28975666666667,3.72861666666667,3.11463,2.89359333333333,2.91031666666667,3.8381,2.54145333333333,2.54352,2.36445666666667
"FH",7.34575,8.00468333333333,7.14245,7.34525333333333,8.76070666666667,7.38048666666667,7.49305666666667,7.87367666666667,6.78655,6.74706666666667,7.2349,7.06426,7.3905,6.70329666666667,7.50385666666667,7.20714,6.73692666666667,7.22692333333333,7.57874,7.06533333333333
"RPL27A /// SNORA45A",8.81673,8.4651,8.520055,8.59944,8.76389,8.368765,8.85421,8.44469,8.83969,8.396935,8.69439,9.60035,9.821785,8.904725,9.20843,8.70644,8.872865,8.64751,8.55047,7.55602
"PIAS3",7.28735,6.37663,6.13235,5.90006,6.27916,7.89169,8.38307,7.79091,7.42763,7.2133,7.75368,6.18316,6.53585,6.88226,7.96878,6.41986,8.69865,7.70552,7.98633,3.92823
"MTSS1",5.301725,5.2593025,5.31488,5.3150475,4.785785,5.0839275,4.74748,4.760135,4.803875,4.41547,4.2900675,4.6773725,4.385535,4.894165,5.055885,5.136525,5.0456625,5.31646,4.8968075,5.3949275
"PTPRK",7.464385,6.325005,6.7505,7.025365,9.86902,7.232105,8.064115,10.566695,8.993225,6.34963,8.127755,7.581985,8.410665,9.079585,8.687295,8.298805,8.24279,7.616565,6.94727,9.08743
"NDUFS1",5.155376,5.8851,5.737482,5.762156,5.447866,5.579558,5.11844,5.667956,4.656172,6.077064,5.526458,5.220162,5.4713,4.94432,5.135916,5.228374,4.985594,5.160078,5.04037,4.999422
"HMBS",7.07083,6.71826,7.62715,6.55328,7.28429,7.67821,7.44769,7.17388,7.11157,7.06246,8.05958,7.69764,7.30325,7.1561,5.82546,6.58342,6.95041,7.2825,7.60208,7.43622
"CHSY1",10.5566,9.51958,10.2318,10.0613,8.87488,9.95819,9.83103,9.88397,10.4708,9.57294,8.88433,10.2442,10.7102,9.98882,10.9027,10.5454,10.1473,9.29887,10.0221,9.40928
"NINJ1",8.62982,7.92989,8.21516,7.23027,7.50839,9.03954,8.5421,7.92526,6.43813,7.31573,7.71357,8.62519,8.68083,8.32382,6.99969,6.28769,8.47325,7.7318,9.18347,4.92648
"TIMELESS",4.650395,4.360805,4.637665,4.439105,6.16489,5.93699,4.932175,5.760235,4.249235,5.776375,4.612725,5.612035,5.41028,4.858025,4.61775,4.25432,5.82639,5.986285,5.80785,3.49087
"STK10",4.93033333333333,5.44460666666667,6.09145,4.96563666666667,4.12415,4.46789333333333,5.44707666666667,4.40295,4.07546,5.19162333333333,4.58971333333333,4.21111333333333,4.11779333333333,5.15871,4.63407,4.08544666666667,5.27566,4.44168,5.38702,3.74110666666667
"BAHD1",5.89219,5.96499,5.6748,5.97286,5.23084,5.72027,5.71691,6.47922,5.89086,5.927,8.68097,4.6108,5.62563,5.78777,5.73386,5.75964,6.37257,6.02305,7.30593,5.84811
"BCAS2",9.95765,9.66693,9.81894,10.086,9.66949,9.46134,9.33918,8.86408,9.26842,9.14686,9.33008,9.9984,10.6656,9.79812,10.3164,10.0984,9.72708,8.6454,9.27118,7.6688
"TCTA",7.28951,7.84182,9.0636,8.45747,5.89023,10.1072,7.68373,8.75012,7.33945,7.8908,7.50758,7.70717,7.31529,7.29753,7.47162,7.71101,8.29416,7.16849,9.11811,5.95114
"ARHGEF1 /// LOC100505585",6.6945,6.73002,6.74944,6.78923,6.70422,6.69271,7.29929,6.73329,6.98613,6.12931,6.70019,6.82327,6.4885,8.31041,7.25333,6.96074,7.93301,7.27389,8.03665,6.89931
"PRDM2",5.4439925,5.522025,4.87431,5.4137375,5.0237325,5.00945,5.413,4.82185,5.262655,5.1020375,4.579415,4.674445,4.94147,5.0693425,5.28494,5.20909,4.80548,4.81786,4.898875,4.703635
"PAPSS2",8.74005,8.76383666666667,8.11404333333333,8.20321666666667,8.66614333333333,5.66207,8.91108666666667,10.8965233333333,6.93531666666667,5.7308,10.5269666666667,4.69321333333333,4.75258666666667,6.28042666666667,7.37348666666667,7.54683,5.66883,4.79131333333333,5.15269333333333,5.7793
"MDC1",5.803255,6.018225,5.790215,6.19252,8.57469,6.641145,6.60372,6.347305,5.778025,7.647805,5.637945,6.594825,7.40303,5.71048,6.520445,5.220295,7.078195,6.11145,7.01913,5.03383
"FOXK2",4.19284142857143,4.01503428571429,4.18945,4.23023285714286,5.1329,4.70260857142857,4.30462428571429,5.04257285714286,4.53708857142857,6.31129,4.88869714285714,5.01765,4.80757857142857,4.04302,4.15222285714286,3.98482571428571,4.39243714285714,4.61863285714286,4.75389285714286,4.63365142857143
"CAV1",12.381,13.3968,13.01605,13.33425,7.86349,6.910295,10.074505,6.96132,10.9083,7.96932,9.31663,4.595255,4.751975,6.98595,9.483965,12.37435,8.53023,7.36966,7.507045,6.710585
"CHST15",5.80436,5.421965,5.785375,5.104995,3.988585,5.679055,6.08981,5.684115,5.83456,5.49954,5.797095,4.06804,4.40048,4.8999,6.650825,5.645555,7.328365,6.00844,6.19638,4.65917
"PDHX",8.74497,10.4019,9.17202,9.66975,9.45647,9.67498,8.51654,7.80343,7.37196,9.20851,9.09005,8.27767,9.63748,7.82897,9.56134,9.067,9.05098,7.3114,8.99665,4.89504
"KLHL21",6.74453,7.57235,7.65758,7.9959,6.7489,5.96627,5.95239,5.52334,6.65449,5.70614,5.86392,7.86093,7.74898,4.0993,6.25712,7.52169,6.39557,4.15779,6.39557,3.34789
"SV2A",3.83939,3.4667,3.18577,2.97598,3.58364,3.80996,4.16582,3.08616,5.2935,7.34763,3.79343,6.01045,5.17203,3.82173,3.99938,3.67048,5.3833,4.65083,3.76867,3.85876
"SEMA3B",2.22209,2.22849,2.06746,2.18632,2.27074,2.24189,2.21537,2.17088,2.31723,2.21054,2.26833,2.24984,2.2713,2.29536,2.24984,2.33613,2.2097,2.52084,2.24923,3.09246
"MIR6872 /// SEMA3B",6.24136,6.17924,7.48067,7.69972,5.626,6.25827,5.19168,5.09474,6.73453,6.6592,4.78517,5.55732,6.11047,6.37825,7.18407,6.87973,9.42084,10.0274,8.97992,6.33515
